"inputB"; "99F06C"; 127; 8.9
"inputA"; "2CE9E2"; 806; 0.5
"inputB"; "7BF334"; 1; 0.4
"inputA"; "23AAFF"; 176; 0.3
"inputB"; "7470AD"; 312; 3
"inputA"; "98E94C"; 323; 4.5
"inputB"; "43B242"; 624; 2.4
"inputA"; "29D219"; 610; 8.4
"inputB"; "91281A"; 453; 0.7
"inputA"; "4709C0"; 123; 1.2
"inputB"; "15AB30"; 895; 0.6
"inputA"; "63FE74"; 290; 7
"inputB"; "8C7C3C"; 81; 9.7
"inputA"; "649006"; 146; 9.5
"inputB"; "8FCFEF"; 451; 3.4
"inputA"; "2D70CB"; 997; 5
"inputB"; "956BE6"; 899; 1.1
"inputA"; "282C6C"; 282; 5.8
"inputB"; "557DB6"; 550; 9.5
"inputA"; "82C967"; 887; 1.1
"inputB"; "317044"; 334; 4
"inputA"; "4F7521"; 614; 1
"inputB"; "242543"; 439; 9.4
"inputA"; "A43A3C"; 214; 4.1
"inputB"; "11AB4B"; 355; 0.9
"inputA"; "5D2A03"; 139; 8.5
"inputB"; "7CED0F"; 769; 7.9
"inputA"; "36DA0D"; 287; 5
"inputB"; "62D3D6"; 797; 8.3
"inputA"; "25488B"; 283; 8.9
"inputB"; "24FAF4"; 126; 8.7
"inputA"; "1B51D6"; 802; 7.3
"inputB"; "742CFD"; 945; 4.1
"inputA"; "21AE10"; 238; 3.4
"inputB"; "7E9E24"; 638; 4.6
"inputA"; "55F96E"; 111; 3
"inputB"; "7EC08B"; 359; 7.8
"inputA"; "34D4FF"; 704; 0.5
"inputB"; "10C763"; 796; 2
"inputA"; "73D0ED"; 943; 1.1
"inputB"; "222A73"; 288; 6.8
"inputA"; "7FA717"; 378; 0.9
"inputB"; "25C7BA"; 893; 3
"inputA"; "62DCC3"; 347; 1.9
"inputB"; "16BF1B"; 711; 2
"inputA"; "51DB93"; 790; 4.2
"inputB"; "2BC342"; 629; 8.2
"inputA"; "38AB81"; 400; 6
"inputB"; "535172"; 612; 1.7
"inputA"; "6D6D14"; 468; 3.3
"inputB"; "30D5EC"; 290; 5.7
"inputA"; "6C9C7D"; 558; 4.8
"inputB"; "53D95D"; 942; 5.9
"inputA"; "162DBB"; 459; 4
"inputB"; "607F53"; 270; 4.5
"inputA"; "91D988"; 279; 9.8
"inputB"; "567021"; 584; 5
"inputA"; "92E16B"; 904; 7.5
"inputB"; "749334"; 295; 7.1
"inputA"; "5587D7"; 932; 5.6
"inputB"; "36E16D"; 322; 6.5
"inputA"; "5BC0F1"; 510; 3.9
"inputB"; "734E3A"; 27; 8.6
"inputA"; "4BC2F3"; 314; 3.4
"inputB"; "3CAA05"; 846; 8.9
"inputA"; "46CE85"; 226; 8.1
"inputB"; "3C6358"; 875; 3.2
"inputA"; "130A1E"; 237; 2
"inputB"; "6BF49C"; 72; 1
"inputA"; "37775C"; 452; 3.8
"inputB"; "43B9AA"; 561; 3.6
"inputA"; "6F308B"; 458; 4.7
"inputB"; "31BF48"; 495; 4.1
"inputA"; "40A555"; 817; 1.9
"inputB"; "965F59"; 322; 4.8
"inputA"; "7E9918"; 25; 2.2
"inputB"; "474279"; 37; 1.6
"inputA"; "399366"; 532; 2.4
"inputB"; "1D2904"; 897; 9.2
"inputA"; "A2EFAC"; 907; 3.7
"inputB"; "153346"; 980; 0.3
"inputA"; "A24F04"; 246; 4.9
"inputB"; "36AAA4"; 364; 2.3
"inputA"; "507D98"; 472; 6.4
"inputB"; "8DF2A9"; 990; 1.7
"inputA"; "1041A0"; 962; 1
"inputB"; "4A0E4D"; 457; 2
"inputA"; "57E1CC"; 452; 8.4
"inputB"; "745E93"; 646; 8.5
"inputA"; "976A21"; 335; 5.8
"inputB"; "995F6B"; 977; 9.2
"inputA"; "3CCB94"; 155; 7.5
"inputB"; "A5EFBC"; 13; 8.5
"inputA"; "A04DE8"; 557; 7
"inputB"; "1E033C"; 392; 0.9
"inputA"; "6A09E5"; 793; 8.6
"inputB"; "976D63"; 258; 7
"inputA"; "76B629"; 293; 6.7
"inputB"; "5FDE8E"; 831; 6.8
"inputA"; "30CAF5"; 456; 3
"inputB"; "1499B6"; 735; 1.1
"inputA"; "4A2245"; 694; 3.6
"inputB"; "A24433"; 277; 6.9
"inputA"; "8B3E44"; 451; 6.5
"inputB"; "6E5049"; 831; 5.4
"inputA"; "A2292D"; 258; 5.4
"inputB"; "67FBB5"; 513; 3.3
"inputA"; "693B4A"; 991; 7.8
"inputB"; "1E309B"; 352; 8.4
"inputA"; "1A1EC7"; 610; 7.7
"inputB"; "45F871"; 287; 0.2
"inputA"; "4D4513"; 968; 3.6
"inputB"; "395BA9"; 946; 7.8
"inputA"; "556D61"; 473; 8.8
"inputB"; "82CFC5"; 837; 8.2
"inputA"; "8EF5D9"; 641; 4.3
"inputB"; "481BB7"; 735; 6.7
"inputA"; "7CDF23"; 277; 8.5
"inputB"; "5C2897"; 732; 9.2
"inputA"; "70DB63"; 492; 2.2
"inputB"; "9233D0"; 700; 4
"inputA"; "77096B"; 879; 9.5
"inputB"; "62818B"; 744; 4.6
"inputA"; "1428AC"; 485; 8.6
"inputB"; "1D0201"; 961; 9
"inputA"; "1AD31F"; 683; 8.1
"inputB"; "A64A05"; 372; 10.1
"inputA"; "A7ABC3"; 100; 7.6
"inputB"; "207A4F"; 296; 5.8
"inputA"; "6108B1"; 924; 6.3
"inputB"; "2A7E42"; 915; 0.4
"inputA"; "A10159"; 837; 6.1
"inputB"; "4DC0EB"; 536; 2.5
"inputA"; "14EE66"; 56; 7.6
"inputB"; "8C7E3F"; 54; 5.9
"inputA"; "470358"; 802; 5.2
"inputB"; "6A625C"; 356; 1.3
"inputA"; "5FE0FE"; 503; 8.6
"inputB"; "541693"; 873; 3.8
"inputA"; "369F4E"; 24; 0.34
"inputB"; "9976DB"; 274; 1.9
"inputA"; "7E8ACA"; 700; 2.9
"inputB"; "3515BF"; 425; 7.4
"inputA"; "2B76A2"; 965; 9.3
"inputB"; "618222"; 274; 9
"inputA"; "88F980"; 927; 3.4
"inputB"; "510C4B"; 390; 5.1
"inputA"; "9A5358"; 779; 7.9
"inputB"; "5C2B78"; 898; 4.4
"inputA"; "3008A5"; 439; 2.7
"inputB"; "419549"; 251; 5.8
"inputA"; "824D97"; 376; 4.4
"inputB"; "6F2898"; 703; 7.8
"inputA"; "20F30C"; 942; 7.9
"inputB"; "970519"; 991; 8
"inputA"; "995F39"; 375; 5
"inputB"; "2DE263"; 499; 3.9
"inputA"; "222FF6"; 671; 1.1
"inputB"; "A72B3F"; 551; 4.1
"inputA"; "801E77"; 9; 0.73
"inputB"; "2F6002"; 205; 5.2
"inputA"; "A47C5D"; 419; 4.4
"inputB"; "2DA1D7"; 145; 3.4
"inputA"; "84D6A6"; 799; 8.8
"inputB"; "9BDD35"; 621; 7.2
"inputA"; "4F88CD"; 865; 2.5
"inputB"; "7E8C05"; 555; 8.9
"inputA"; "535565"; 489; 3.1
"inputB"; "17A99B"; 725; 8.8
"inputA"; "994CB9"; 520; 3.1
"inputB"; "298741"; 843; 1.7
"inputA"; "87D860"; 489; 3
"inputB"; "95E3EE"; 426; 5.8
"inputA"; "15A347"; 154; 9.4
"inputB"; "633421"; 654; 3
"inputA"; "772C33"; 746; 4.3
"inputB"; "3D5178"; 687; 8.5
"inputA"; "2D3717"; 569; 8.7
"inputB"; "A25EE4"; 469; 5.3
"inputA"; "3F054D"; 343; 1.1
"inputB"; "898D58"; 165; 8.3
"inputA"; "3BB8F1"; 797; 9.7
"inputB"; "286B1F"; 59; 2.6
"inputA"; "A5AA53"; 724; 1
"inputB"; "3DC619"; 729; 5.5
"inputA"; "66BE19"; 990; 2.9
"inputB"; "52F248"; 340; 5
"inputA"; "716A23"; 469; 2
"inputB"; "96AF4B"; 974; 7.2
"inputA"; "811F01"; 661; 3.8
"inputB"; "5CFCE1"; 589; 6.5
"inputA"; "7D44C8"; 835; 4.5
"inputB"; "405A98"; 760; 6.3
"inputA"; "95234E"; 293; 6.6
"inputB"; "49F1B5"; 891; 7.6
"inputA"; "700289"; 792; 9.3
"inputB"; "1A6FC1"; 688; 4.9
"inputA"; "9E9F5B"; 162; 5.3
"inputB"; "4E9FBF"; 662; 6
"inputA"; "39F3E9"; 789; 4.4
"inputB"; "907732"; 493; 4.7
"inputA"; "A6D94E"; 863; 6
"inputB"; "402CE6"; 136; 5.1
"inputA"; "1216EA"; 456; 4.4
"inputB"; "A3B37C"; 249; 7.7
"inputA"; "57CBAD"; 608; 5.3
"inputB"; "422079"; 40; 8.2
"inputA"; "252060"; 520; 2.2
"inputB"; "A3CB21"; 239; 7.2
"inputA"; "4C870E"; 122; 7.7
"inputB"; "58FD3A"; 667; 7.4
"inputA"; "4A5814"; 619; 7.8
"inputB"; "A40FA2"; 490; 0.3
"inputA"; "222AAB"; 51; 4.29
"inputB"; "4A3ACA"; 306; 10
"inputA"; "4E94DA"; 694; 9.1
"inputB"; "7CDB0C"; 75; 1.1
"inputA"; "868BDF"; 717; 2.3
"inputB"; "9FDA65"; 399; 6.1
"inputA"; "7F5385"; 759; 2.4
"inputB"; "855190"; 115; 4.1
"inputA"; "2CCD59"; 530; 8.5
"inputB"; "3F2E89"; 639; 5.9
"inputA"; "7633AB"; 847; 6.1
"inputB"; "1991AF"; 324; 8.4
"inputA"; "274033"; 342; 6.1
"inputB"; "89653C"; 583; 8.8
"inputA"; "13FA61"; 495; 9.8
"inputB"; "78E3BA"; 771; 3.8
"inputA"; "4BE6A0"; 486; 6.9
"inputB"; "4DF85C"; 544; 2.1
"inputA"; "70B08F"; 552; 8.5
"inputB"; "5D7962"; 29; 4.1
"inputA"; "448E41"; 261; 8
"inputB"; "A2414D"; 142; 7.8
"inputA"; "10473A"; 570; 5.7
"inputB"; "A0EEE6"; 451; 4.3
"inputA"; "83604E"; 839; 6.3
"inputB"; "7BF7D3"; 840; 1.1
"inputA"; "9CE983"; 811; 7.7
"inputB"; "5455DE"; 841; 9.7
"inputA"; "7A5EFA"; 377; 8.7
"inputB"; "4DB649"; 357; 3.5
"inputA"; "885964"; 606; 8.1
"inputB"; "5F8458"; 204; 0.7
"inputA"; "511E3F"; 667; 2.3
"inputB"; "6DC623"; 855; 4.4
"inputA"; "6EEAC4"; 528; 9.9
"inputB"; "54914E"; 103; 1.2
"inputA"; "4F1DEA"; 659; 1.8
"inputB"; "19E17E"; 991; 7.9
"inputA"; "A43E39"; 340; 9.7
"inputB"; "71E568"; 712; 6.4
"inputA"; "25354B"; 267; 6.2
"inputB"; "98E44F"; 9; 3.6
"inputA"; "1BE6A3"; 506; 1.3
"inputB"; "301960"; 542; 0.4
"inputA"; "186679"; 105; 1.9
"inputB"; "3861E9"; 592; 0.4
"inputA"; "75D5DC"; 511; 6.1
"inputB"; "13BC4B"; 562; 4
"inputA"; "932584"; 57; 2.63
"inputB"; "5421C5"; 27; 9.7
"inputA"; "31D47D"; 231; 7.8
"inputB"; "474CA0"; 743; 2.9
"inputA"; "943E25"; 199; 3.9
"inputB"; "22929D"; 676; 8.4
"inputA"; "46241C"; 58; 3.23
"inputB"; "19403D"; 591; 5.2
"inputA"; "4363EB"; 268; 7.3
"inputB"; "A17D4D"; 296; 6.9
"inputA"; "98C220"; 517; 5.6
"inputB"; "827D75"; 375; 3.2
"inputA"; "20C648"; 928; 2.1
"inputB"; "1306D7"; 677; 4.1
"inputA"; "701454"; 980; 5.7
"inputB"; "8DD110"; 626; 4.5
"inputA"; "72F3DB"; 693; 6.5
"inputB"; "3672C3"; 121; 1
"inputA"; "253074"; 35; 8.29
"inputB"; "265D52"; 697; 0.3
"inputA"; "22F2F2"; 271; 4.8
"inputB"; "494E74"; 595; 7.1
"inputA"; "920A23"; 940; 5.2
"inputB"; "312CEF"; 423; 2.7
"inputA"; "8B1AF4"; 666; 1.4
"inputB"; "9A58A0"; 918; 4.3
"inputA"; "60AE3D"; 556; 3.2
"inputB"; "2D72B8"; 268; 1.9
"inputA"; "437773"; 370; 9.2
"inputB"; "75E1B2"; 613; 2.7
"inputA"; "708194"; 131; 0.8
"inputB"; "93799F"; 542; 3.6
"inputA"; "970703"; 736; 9.7
"inputB"; "A4D284"; 198; 6.4
"inputA"; "4ECCB3"; 812; 0.5
"inputB"; "8015B9"; 560; 4.9
"inputA"; "9A3164"; 435; 0.9
"inputB"; "7BB074"; 444; 2.6
"inputA"; "6810EC"; 528; 6.3
"inputB"; "302403"; 731; 9.6
"inputA"; "646B63"; 836; 7.3
"inputB"; "8A95FD"; 971; 3.5
"inputA"; "7D0F88"; 90; 3.24
"inputB"; "876D8D"; 560; 4
"inputA"; "6CBC5D"; 763; 6.5
"inputB"; "86FC24"; 873; 3.2
"inputA"; "66531E"; 146; 1.7
"inputB"; "27B1FC"; 947; 0.2
"inputA"; "16B81F"; 944; 6.4
"inputB"; "7397B6"; 315; 4.9
"inputA"; "9E7887"; 52; 1.43
"inputB"; "4617A1"; 468; 9
"inputA"; "241AA6"; 463; 4.2
"inputB"; "106BEA"; 544; 3.1
"inputA"; "27DE8A"; 539; 7.9
"inputB"; "3F3617"; 307; 2.7
"inputA"; "65587E"; 228; 2.1
"inputB"; "13049D"; 447; 7.5
"inputA"; "84AC6D"; 648; 6.4
"inputB"; "7DED75"; 757; 2.2
"inputA"; "100965"; 87; 4.26
"inputB"; "3CF3CB"; 883; 6.1
"inputA"; "9DDE9D"; 852; 7.4
"inputB"; "97C923"; 293; 5.4
"inputA"; "A3498C"; 236; 3.7
"inputB"; "855E4A"; 633; 6.8
"inputA"; "3E45E9"; 629; 7.5
"inputB"; "8BE55D"; 146; 9.7
"inputA"; "3689AC"; 147; 9.7
"inputB"; "3C9293"; 343; 6.5
"inputA"; "2E2FE8"; 468; 0.7
"inputB"; "330965"; 874; 2.1
"inputA"; "A118F8"; 996; 0.3
"inputB"; "9F2645"; 260; 9.4
"inputA"; "3B968E"; 151; 3.5
"inputB"; "9DC251"; 804; 2.9
"inputA"; "347C02"; 413; 10
"inputB"; "84983E"; 594; 4.6
"inputA"; "4829A0"; 406; 3.7
"inputB"; "2596C5"; 969; 3.4
"inputA"; "2D309F"; 943; 0.6
"inputB"; "A159DF"; 583; 1.5
"inputA"; "3A7FE6"; 282; 7.4
"inputB"; "9B24E0"; 139; 8.1
"inputA"; "9CE641"; 119; 9.9
"inputB"; "3EEE37"; 132; 2.7
"inputA"; "2EEA9F"; 334; 4.3
"inputB"; "7F8FDD"; 479; 8.8
"inputA"; "8FFA0F"; 110; 2.4
"inputB"; "8969FB"; 210; 7.3
"inputA"; "381DF2"; 213; 8.1
"inputB"; "193746"; 775; 5.2
"inputA"; "15153C"; 441; 4.3
"inputB"; "6A27C2"; 973; 8.2
"inputA"; "9CDB7A"; 344; 0.4
"inputB"; "979992"; 575; 8
"inputA"; "60D8EE"; 743; 1
"inputB"; "593595"; 71; 8.9
"inputA"; "936446"; 596; 6.3
"inputB"; "175996"; 249; 1.6
"inputA"; "40A98B"; 895; 2.9
"inputB"; "584F52"; 753; 9.6
"inputA"; "5C7008"; 773; 8.2
"inputB"; "6BE2E7"; 801; 6.6
"inputA"; "588C4A"; 708; 2.3
"inputB"; "17C9C7"; 268; 2.6
"inputA"; "8002F6"; 495; 2
"inputB"; "25BDDE"; 393; 4.7
"inputA"; "954CB4"; 132; 7.1
"inputB"; "A52362"; 54; 8.7
"inputA"; "185221"; 506; 1
"inputB"; "512F16"; 155; 3.7
"inputA"; "1F782D"; 792; 6.7
"inputB"; "1D46F2"; 586; 6.1
"inputA"; "908A7A"; 132; 2
"inputB"; "5B5DE3"; 437; 3.9
"inputA"; "91A6AD"; 659; 2.6
"inputB"; "620BC2"; 327; 0.8
"inputA"; "3FD28F"; 20; 1.73
"inputB"; "63CA4A"; 574; 9.1
"inputA"; "871049"; 795; 0.6
"inputB"; "12D40B"; 314; 3.3
"inputA"; "3A0F48"; 14; 7.26
"inputB"; "25EBD9"; 839; 5.5
"inputA"; "7DDEC9"; 647; 4.5
"inputB"; "4F40F3"; 905; 9.6
"inputA"; "842162"; 506; 0.9
"inputB"; "132EA3"; 245; 0.5
"inputA"; "2D6306"; 348; 2.4
"inputB"; "3BA1BE"; 21; 1.1
"inputA"; "7BD592"; 116; 9.8
"inputB"; "599FE5"; 46; 1.6
"inputA"; "438DF0"; 838; 9.4
"inputB"; "9184D7"; 453; 4.1
"inputA"; "918895"; 890; 9.9
"inputB"; "170467"; 569; 5.5
"inputA"; "3C9871"; 809; 1.5
"inputB"; "512A3C"; 701; 9.1
"inputA"; "308E8A"; 623; 8.9
"inputB"; "715AA1"; 336; 6.7
"inputA"; "1BC363"; 589; 3.2
"inputB"; "6FBFE1"; 774; 1.8
"inputA"; "60F2A9"; 943; 0.9
"inputB"; "31384A"; 884; 1.7
"inputA"; "880FF2"; 507; 4.7
"inputB"; "16EB6A"; 908; 8.4
"inputA"; "8B93E6"; 943; 7.5
"inputB"; "521679"; 616; 7.6
"inputA"; "1F7070"; 183; 8
"inputB"; "975DAD"; 172; 9.6
"inputA"; "58760D"; 917; 0.8
"inputB"; "7877B0"; 251; 6.4
"inputA"; "4554FD"; 609; 5.3
"inputB"; "5212BF"; 674; 8.2
"inputA"; "6D0644"; 804; 9.2
"inputB"; "6FC889"; 136; 4.2
"inputA"; "62CBCA"; 737; 5.3
"inputB"; "640A5A"; 813; 5.5
"inputA"; "603A5A"; 551; 6.3
"inputB"; "966205"; 297; 9.7
"inputA"; "74A1C8"; 641; 7.2
"inputB"; "7A8C2D"; 551; 8.7
"inputA"; "6BBA54"; 948; 1.3
"inputB"; "462930"; 565; 2.7
"inputA"; "1EFD94"; 304; 7.2
"inputB"; "62DA93"; 176; 6.1
"inputA"; "1CF357"; 130; 9.1
"inputB"; "97FA21"; 497; 2.8
"inputA"; "609DDA"; 626; 8.7
"inputB"; "40D8C6"; 273; 9.8
"inputA"; "955A4D"; 54; 5.59
"inputB"; "13D0EC"; 850; 0.6
"inputA"; "4441C3"; 289; 4.1
"inputB"; "3AFB07"; 159; 0.4
"inputA"; "83826B"; 156; 8.7
"inputB"; "30B037"; 128; 6.8
"inputA"; "3DDF00"; 90; 4.65
"inputB"; "34C5D5"; 564; 4
"inputA"; "2251FD"; 412; 2.2
"inputB"; "7CBC8F"; 243; 7.7
"inputA"; "5E57B1"; 962; 7.5
"inputB"; "237242"; 656; 10
"inputA"; "87EC89"; 831; 3.2
"inputB"; "12D30B"; 652; 9.6
"inputA"; "586AE8"; 971; 3.1
"inputB"; "3F98E0"; 662; 6.2
"inputA"; "78D843"; 963; 9.8
"inputB"; "A55126"; 306; 3.4
"inputA"; "5359EC"; 496; 9.4
"inputB"; "2CF71A"; 832; 8.9
"inputA"; "5BDC9F"; 716; 1.9
"inputB"; "6A85DC"; 744; 7.4
"inputA"; "1DE902"; 205; 9.4
"inputB"; "2FE68D"; 973; 6.1
"inputA"; "91C389"; 312; 2.9
"inputB"; "80534B"; 133; 3.1
"inputA"; "9E3069"; 11; 1.68
"inputB"; "432DD2"; 508; 6.9
"inputA"; "7657DD"; 912; 2.5
"inputB"; "73BFB5"; 835; 0.2
"inputA"; "2BC9D2"; 659; 5.6
"inputB"; "FA7ED"; 398; 6.8
"inputA"; "9DFBD1"; 996; 6
"inputB"; "66AB20"; 436; 9.7
"inputA"; "9096F0"; 506; 6.8
"inputB"; "6458A5"; 509; 0.8
"inputA"; "6754AF"; 378; 5.6
"inputB"; "8669EC"; 985; 6.9
"inputA"; "1C7D67"; 362; 7.1
"inputB"; "2FE928"; 655; 7.3
"inputA"; "7AA9AD"; 645; 3.3
"inputB"; "406CE6"; 851; 9.5
"inputA"; "649017"; 280; 8.2
"inputB"; "4AA2C6"; 535; 5.3
"inputA"; "76EBE0"; 512; 3.6
"inputB"; "44A011"; 355; 0.9
"inputA"; "25355F"; 766; 3.9
"inputB"; "3637FD"; 78; 9.4
"inputA"; "883983"; 847; 4.4
"inputB"; "63F05C"; 358; 2.6
"inputA"; "9BC5A2"; 196; 8.1
"inputB"; "8AEA71"; 664; 4.8
"inputA"; "58F38E"; 966; 4.7
"inputB"; "3F0AD5"; 427; 7.8
"inputA"; "4E8292"; 716; 6.4
"inputB"; "4318BE"; 22; 9.6
"inputA"; "A14BD1"; 779; 8.1
"inputB"; "714C50"; 988; 7.5
"inputA"; "18CD0E"; 790; 1.2
"inputB"; "90253B"; 449; 9.9
"inputA"; "49BA47"; 929; 5.8
"inputB"; "5DBA97"; 324; 8.2
"inputA"; "28293F"; 953; 1.7
"inputB"; "313745"; 702; 4.6
"inputA"; "956DFE"; 150; 2.2
"inputB"; "134CDB"; 612; 2.5
"inputA"; "468F0A"; 817; 4.5
"inputB"; "86AFE9"; 608; 7.5
"inputA"; "198585"; 316; 5.5
"inputB"; "884B1F"; 369; 7.7
"inputA"; "88E8CA"; 790; 3.4
"inputB"; "1BA47B"; 490; 7.1
"inputA"; "58B5E7"; 415; 9.9
"inputB"; "10664E"; 912; 2.1
"inputA"; "8188B2"; 258; 7.2
"inputB"; "29F5EE"; 704; 3.6
"inputA"; "444BB9"; 547; 2.8
"inputB"; "8128BC"; 576; 2.3
"inputA"; "1BA38E"; 979; 6.7
"inputB"; "1995C0"; 314; 6.9
"inputA"; "8EFDD7"; 935; 8.2
"inputB"; "4F960D"; 975; 3.1
"inputA"; "4957BF"; 359; 0.3
"inputB"; "2E0FEB"; 317; 9.4
"inputA"; "6E3A3A"; 552; 3.6
"inputB"; "FCEC9"; 3; 4.4
"inputA"; "54F8D2"; 758; 5.1
"inputB"; "38250F"; 38; 9.4
"inputA"; "355E15"; 284; 5.7
"inputB"; "4A9CDF"; 645; 7.7
"inputA"; "369A64"; 102; 9.5
"inputB"; "98108E"; 739; 0.6
"inputA"; "9DC985"; 858; 5.6
"inputB"; "477F4E"; 449; 9.2
"inputA"; "177651"; 708; 7
"inputB"; "A4607D"; 925; 4.9
"inputA"; "27AE8A"; 179; 4.4
"inputB"; "756963"; 229; 8.3
"inputA"; "744787"; 62; 8.15
"inputB"; "3DB63E"; 955; 1
"inputA"; "421464"; 49; 9.64
"inputB"; "A5B646"; 691; 0.2
"inputA"; "8F2982"; 369; 6.8
"inputB"; "93E1AC"; 845; 1.4
"inputA"; "5F10DB"; 869; 0.3
"inputB"; "A36D4B"; 263; 4.6
"inputA"; "1080C0"; 129; 9.3
"inputB"; "1B0C3A"; 991; 0.3
"inputA"; "A4E59A"; 748; 2.2
"inputB"; "599667"; 927; 1.6
"inputA"; "53253C"; 141; 1.7
"inputB"; "8E61D1"; 695; 5.4
"inputA"; "3BDDA8"; 989; 3.6
"inputB"; "139627"; 999; 3.3
"inputA"; "33FF11"; 399; 3.8
"inputB"; "9918E4"; 980; 6.3
"inputA"; "583C60"; 404; 4.9
"inputB"; "4BCBE1"; 728; 1
"inputA"; "971499"; 803; 3.7
"inputB"; "20D6A6"; 369; 1.8
"inputA"; "29AD4A"; 313; 3.1
"inputB"; "4725D8"; 652; 0.2
"inputA"; "6F5980"; 315; 4.4
"inputB"; "58DFC1"; 740; 3.6
"inputA"; "2238E8"; 40; 2.39
"inputB"; "66A86A"; 616; 3.6
"inputA"; "3E1359"; 321; 6.6
"inputB"; "2A11D5"; 941; 8.1
"inputA"; "340EDC"; 506; 7.6
"inputB"; "564082"; 211; 9.2
"inputA"; "86307D"; 382; 4.6
"inputB"; "1C15C9"; 734; 6.3
"inputA"; "46D912"; 773; 9.3
"inputB"; "312D4F"; 911; 7.7
"inputA"; "9C956C"; 643; 0.9
"inputB"; "88F5D9"; 539; 7.4
"inputA"; "2F5A30"; 432; 3.9
"inputB"; "7CB5A0"; 682; 3.7
"inputA"; "30AB15"; 555; 0.4
"inputB"; "29794E"; 50; 5.4
"inputA"; "70B1A7"; 58; 8.45
"inputB"; "389E25"; 292; 4.9
"inputA"; "8A49F6"; 114; 0.8
"inputB"; "60491C"; 112; 5.7
"inputA"; "6D2028"; 730; 6.5
"inputB"; "535127"; 741; 1.3
"inputA"; "496636"; 863; 4.2
"inputB"; "7EA9BE"; 842; 3.9
"inputA"; "3D3C52"; 762; 2.3
"inputB"; "515425"; 690; 5.9
"inputA"; "69C915"; 964; 9.1
"inputB"; "94D969"; 95; 9.7
"inputA"; "754459"; 208; 4
"inputB"; "6D8BFE"; 694; 3.3
"inputA"; "5C5012"; 159; 5.1
"inputB"; "6DC0B6"; 41; 3.4
"inputA"; "8D156E"; 455; 8.9
"inputB"; "99C292"; 411; 9.9
"inputA"; "1BE92E"; 769; 5.5
"inputB"; "A70A17"; 330; 8
"inputA"; "4146BD"; 962; 9.6
"inputB"; "A5DD5B"; 299; 4.3
"inputA"; "548667"; 31; 7.1
"inputB"; "4048AB"; 996; 0.1
"inputA"; "A4CEB9"; 342; 6.4
"inputB"; "7F9466"; 908; 7.9
"inputA"; "8E5D82"; 171; 1.4
"inputB"; "55A367"; 175; 2.8
"inputA"; "7A9996"; 737; 4.6
"inputB"; "448F53"; 249; 4
"inputA"; "75FCA2"; 920; 4.9
"inputB"; "8FAC4B"; 688; 9.8
"inputA"; "61B793"; 702; 8.9
"inputB"; "77DBC3"; 321; 8.2
"inputA"; "534ACC"; 87; 5.7
"inputB"; "5039E7"; 995; 2.3
"inputA"; "25D531"; 618; 4.1
"inputB"; "96F865"; 511; 6.8
"inputA"; "338695"; 412; 7.7
"inputB"; "540D1D"; 310; 7.2
"inputA"; "568C5F"; 805; 1.5
"inputB"; "3E4A24"; 340; 8.4
"inputA"; "87240B"; 557; 6.9
"inputB"; "1FF31B"; 300; 5
"inputA"; "69209D"; 885; 1.4
"inputB"; "A5BC12"; 114; 8.4
"inputA"; "A63807"; 44; 8.65
"inputB"; "6F755E"; 760; 7.1
"inputA"; "A3D9F1"; 13; 3.99
"inputB"; "709CA2"; 10; 6.8
"inputA"; "31D345"; 456; 5.9
"inputB"; "60580C"; 949; 7.7
"inputA"; "4FE1F7"; 957; 7.2
"inputB"; "576FFB"; 204; 5.8
"inputA"; "8EF689"; 946; 8.3
"inputB"; "2789FB"; 540; 4.8
"inputA"; "996FCA"; 108; 0.1
"inputB"; "6EB35B"; 797; 5.8
"inputA"; "62AA6E"; 967; 8.4
"inputB"; "A17F2B"; 774; 7.2
"inputA"; "75552D"; 701; 5
"inputB"; "3AC160"; 672; 6.9
"inputA"; "50B555"; 899; 1.1
"inputB"; "86C747"; 254; 3.5
"inputA"; "145944"; 804; 4.9
"inputB"; "963B19"; 247; 5.3
"inputA"; "A4E1A4"; 82; 7.34
"inputB"; "763BC6"; 719; 0.7
"inputA"; "60F1AB"; 674; 0.4
"inputB"; "718385"; 811; 5.3
"inputA"; "92C059"; 348; 9.8
"inputB"; "5BD93C"; 877; 8.6
"inputA"; "762D81"; 762; 3.9
"inputB"; "8A67DC"; 673; 1.3
"inputA"; "8E9E40"; 492; 7.1
"inputB"; "8612BE"; 769; 4.3
"inputA"; "618729"; 436; 1.4
"inputB"; "89E14C"; 778; 9
"inputA"; "38E2F1"; 880; 0.7
"inputB"; "5FE826"; 210; 9.5
"inputA"; "1C0E99"; 574; 7.9
"inputB"; "658F76"; 766; 7.7
"inputA"; "87CCFE"; 401; 4.4
"inputB"; "6D4D7D"; 989; 4.1
"inputA"; "980F77"; 307; 2.1
"inputB"; "3CBFBB"; 861; 1.8
"inputA"; "102626"; 191; 8.3
"inputB"; "30A9C0"; 623; 2.7
"inputA"; "1257B4"; 90; 6.08
"inputB"; "5BC381"; 289; 4.1
"inputA"; "A39DD8"; 802; 8.7
"inputB"; "5204FE"; 741; 9.2
"inputA"; "369535"; 126; 3
"inputB"; "6A9A15"; 453; 7.7
"inputA"; "1080C5"; 851; 3
"inputB"; "49FF9A"; 464; 4.3
"inputA"; "651722"; 580; 1.5
"inputB"; "61D8A9"; 138; 4.5
